lenght1,angle1,lenght2,angle2,lenght3,angle3,lenght4,angle4,result,radius1,radius2,radius3
44.721,0,25.0,135,44.721,-135,25.0,-135,0,48931601.897,711561203.794,42356324.549
44.721,0,25.0,135,44.721,-135,25.0,-45,0,48931601.897,711561203.794,560049635.597
44.721,0,25.0,135,44.721,-135,25.0,45,0,48931601.897,711561203.794,3921510204.484
44.721,0,25.0,135,44.721,-135,25.0,135,0,48931601.897,711561203.794,3140034960.855
44.721,0,25.0,135,44.721,-135,44.721,-135,0,48931601.897,711561203.794,57234234.213
44.721,0,25.0,135,44.721,-135,44.721,-45,0,48931601.897,711561203.794,835016650.537
44.721,0,25.0,135,44.721,-135,44.721,45,0,48931601.897,711561203.794,4861730074.37
44.721,0,25.0,135,44.721,-135,44.721,135,0,48931601.897,711561203.794,4098847673.487
44.721,0,25.0,135,44.721,-135,80.0,-135,0,48931601.897,711561203.794,89425166.29
44.721,0,25.0,135,44.721,-135,80.0,-45,0,48931601.897,711561203.794,1463439762.807
44.721,0,25.0,135,44.721,-135,80.0,45,0,48931601.897,711561203.794,6795487937.813
44.721,0,25.0,135,44.721,-135,80.0,135,0,48931601.897,711561203.794,6132275987.521
44.721,0,25.0,135,80.0,-135,25.0,-135,0,48931601.897,1122869150.908,1101195121.189
44.721,0,25.0,135,80.0,-135,25.0,-45,0,48931601.897,1122869150.908,6612676298.739
44.721,0,25.0,135,80.0,-135,25.0,45,0,48931601.897,1122869150.908,23381192804.119
44.721,0,25.0,135,80.0,-135,25.0,135,0,48931601.897,1122869150.908,15939417780.451
44.721,0,25.0,135,80.0,-135,44.721,-135,0,48931601.897,1122869150.908,1337914133.087
44.721,0,25.0,135,80.0,-135,44.721,-45,0,48931601.897,1122869150.908,8347865461.239
44.721,0,25.0,135,80.0,-135,44.721,45,0,48931601.897,1122869150.908,27305624736.305
44.721,0,25.0,135,80.0,-135,44.721,135,0,48931601.897,1122869150.908,19093018481.893
44.721,0,25.0,135,80.0,-135,80.0,-135,0,48931601.897,1122869150.908,1818827049.851
44.721,0,25.0,135,80.0,-135,80.0,-45,0,48931601.897,1122869150.908,11955693258.412
44.721,0,25.0,135,80.0,-135,80.0,45,0,48931601.897,1122869150.908,35085166800.503
44.721,0,25.0,135,80.0,-135,80.0,135,0,48931601.897,1122869150.908,25444116282.467
44.721,0,25.0,135,25.0,-45,25.0,-135,0,48931601.897,2479867.663,344481715.02
44.721,0,25.0,135,25.0,-45,25.0,-45,0,48931601.897,2479867.663,9410683.437
44.721,0,25.0,135,25.0,-45,25.0,45,0,48931601.897,2479867.663,81239556.249
44.721,0,25.0,135,25.0,-45,25.0,135,0,48931601.897,2479867.663,5075630.945
44.721,0,25.0,135,25.0,-45,44.721,-135,0,48931601.897,2479867.663,669885933.968
44.721,0,25.0,135,25.0,-45,44.721,-45,0,48931601.897,2479867.663,50012967.88
44.721,0,25.0,135,25.0,-45,44.721,45,0,48931601.897,2479867.663,116888687.377
44.721,0,25.0,135,25.0,-45,44.721,135,0,48931601.897,2479867.663,8587341.347
44.721,0,25.0,135,25.0,-45,80.0,-135,0,48931601.897,2479867.663,1519471975.365
44.721,0,25.0,135,25.0,-45,80.0,-45,0,48931601.897,2479867.663,202644055.001
44.721,0,25.0,135,25.0,-45,80.0,45,0,48931601.897,2479867.663,196794092.722
44.721,0,25.0,135,25.0,-45,80.0,135,0,48931601.897,2479867.663,17159488.902
44.721,0,25.0,135,44.721,-45,25.0,-135,0,48931601.897,3090720.75,1807520394.312
44.721,0,25.0,135,44.721,-45,25.0,-45,0,48931601.897,3090720.75,307853493.922
44.721,0,25.0,135,44.721,-45,25.0,45,0,48931601.897,3090720.75,678608051.556
44.721,0,25.0,135,44.721,-45,25.0,135,0,48931601.897,3090720.75,30579.274
44.721,0,25.0,135,44.721,-45,44.721,-135,0,48931601.897,3090720.75,2695521800.29
44.721,0,25.0,135,44.721,-45,44.721,-45,0,48931601.897,3090720.75,572454792.835
44.721,0,25.0,135,44.721,-45,44.721,45,0,48931601.897,3090720.75,885694695.606
44.721,0,25.0,135,44.721,-45,44.721,135,0,48931601.897,3090720.75,42967.69
44.721,0,25.0,135,44.721,-45,80.0,-135,0,48931601.897,3090720.75,4725233598.253
44.721,0,25.0,135,44.721,-45,80.0,-45,0,48931601.897,3090720.75,1248896683.229
44.721,0,25.0,135,44.721,-45,80.0,45,0,48931601.897,3090720.75,1324842506.344
44.721,0,25.0,135,44.721,-45,80.0,135,0,48931601.897,3090720.75,70374.24
44.721,0,25.0,135,80.0,-45,25.0,-135,0,48931601.897,4351163.245,11970387175.942
44.721,0,25.0,135,80.0,-45,25.0,-45,0,48931601.897,4351163.245,5235117636.997
44.721,0,25.0,135,80.0,-45,25.0,45,0,48931601.897,4351163.245,7412439497.602
44.721,0,25.0,135,80.0,-45,25.0,135,0,48931601.897,4351163.245,114392525.192
44.721,0,25.0,135,80.0,-45,44.721,-135,0,48931601.897,4351163.245,15115535267.228
44.721,0,25.0,135,80.0,-45,44.721,-45,0,48931601.897,4351163.245,7024825314.222
44.721,0,25.0,135,80.0,-45,44.721,45,0,48931601.897,4351163.245,8876421912.345
44.721,0,25.0,135,80.0,-45,44.721,135,0,48931601.897,4351163.245,142350494.603
44.721,0,25.0,135,80.0,-45,80.0,-135,0,48931601.897,4351163.245,21656022583.234
44.721,0,25.0,135,80.0,-45,80.0,-45,0,48931601.897,4351163.245,10881681063.33
44.721,0,25.0,135,80.0,-45,80.0,45,0,48931601.897,4351163.245,11824238558.442
44.721,0,25.0,135,80.0,-45,80.0,135,0,48931601.897,4351163.245,199981916.528
44.721,0,25.0,135,25.0,45,25.0,-135,0,48931601.897,1681707.714,31166854.025
44.721,0,25.0,135,25.0,45,25.0,-45,0,48931601.897,1681707.714,449843.33
44.721,0,25.0,135,25.0,45,25.0,45,0,48931601.897,1681707.714,27361.894
44.721,0,25.0,135,25.0,45,25.0,135,0,48931601.897,1681707.714,23251548.18
44.721,0,25.0,135,25.0,45,44.721,-135,0,48931601.897,1681707.714,53346646.227
44.721,0,25.0,135,25.0,45,44.721,-45,0,48931601.897,1681707.714,658733.127
44.721,0,25.0,135,25.0,45,44.721,45,0,48931601.897,1681707.714,198918.075
44.721,0,25.0,135,25.0,45,44.721,135,0,48931601.897,1681707.714,45239950.639
44.721,0,25.0,135,25.0,45,80.0,-135,0,48931601.897,1681707.714,107803679.462
44.721,0,25.0,135,25.0,45,80.0,-45,0,48931601.897,1681707.714,1131585.23
44.721,0,25.0,135,25.0,45,80.0,45,0,48931601.897,1681707.714,898722.344
44.721,0,25.0,135,25.0,45,80.0,135,0,48931601.897,1681707.714,102663153.105
44.721,0,25.0,135,44.721,45,25.0,-135,0,48931601.897,4682275.599,259858879.2
44.721,0,25.0,135,44.721,45,25.0,-45,0,48931601.897,4682275.599,79261436.601
44.721,0,25.0,135,44.721,45,25.0,45,0,48931601.897,4682275.599,958318.523
44.721,0,25.0,135,44.721,45,25.0,135,0,48931601.897,4682275.599,13115231.737
44.721,0,25.0,135,44.721,45,44.721,-135,0,48931601.897,4682275.599,368828375.961
44.721,0,25.0,135,44.721,45,44.721,-45,0,48931601.897,4682275.599,103645448.181
44.721,0,25.0,135,44.721,45,44.721,45,0,48931601.897,4682275.599,1771826.031
44.721,0,25.0,135,44.721,45,44.721,135,0,48931601.897,4682275.599,19452269.528
44.721,0,25.0,135,44.721,45,80.0,-135,0,48931601.897,4682275.599,611239556.263
44.721,0,25.0,135,44.721,45,80.0,-45,0,48931601.897,4682275.599,155411569.591
44.721,0,25.0,135,44.721,45,80.0,45,0,48931601.897,4682275.599,3845860.249
44.721,0,25.0,135,44.721,45,80.0,135,0,48931601.897,4682275.599,33894262.7
44.721,0,25.0,135,80.0,45,25.0,-135,0,48931601.897,13800716.859,2885952450.032
44.721,0,25.0,135,80.0,45,25.0,-45,0,48931601.897,13800716.859,2511385131.799
44.721,0,25.0,135,80.0,45,25.0,45,0,48931601.897,13800716.859,388159437.234
44.721,0,25.0,135,80.0,45,25.0,135,0,48931601.897,13800716.859,4239249.318
44.721,0,25.0,135,80.0,45,44.721,-135,0,48931601.897,13800716.859,3579941605.653
44.721,0,25.0,135,80.0,45,44.721,-45,0,48931601.897,13800716.859,3008349419.845
44.721,0,25.0,135,80.0,45,44.721,45,0,48931601.897,13800716.859,521090141.794
44.721,0,25.0,135,80.0,45,44.721,135,0,48931601.897,13800716.859,5407493.154
44.721,0,25.0,135,80.0,45,80.0,-135,0,48931601.897,13800716.859,5007770159.117
44.721,0,25.0,135,80.0,45,80.0,-45,0,48931601.897,13800716.859,4009213730.855
44.721,0,25.0,135,80.0,45,80.0,45,0,48931601.897,13800716.859,807631989.233
44.721,0,25.0,135,80.0,45,80.0,135,0,48931601.897,13800716.859,7853315.259
44.721,0,25.0,135,25.0,135,25.0,-135,0,48931601.897,537820206.485,210395991.258
44.721,0,25.0,135,25.0,135,25.0,-45,0,48931601.897,537820206.485,320040.741
44.721,0,25.0,135,25.0,135,25.0,45,0,48931601.897,537820206.485,4320411.544
44.721,0,25.0,135,25.0,135,25.0,135,0,48931601.897,537820206.485,302260726.896
44.721,0,25.0,135,25.0,135,44.721,-135,0,48931601.897,537820206.485,300107982.361
44.721,0,25.0,135,25.0,135,44.721,-45,0,48931601.897,537820206.485,409274.812
44.721,0,25.0,135,25.0,135,44.721,45,0,48931601.897,537820206.485,8405864.905
44.721,0,25.0,135,25.0,135,44.721,135,0,48931601.897,537820206.485,459815907.443
44.721,0,25.0,135,25.0,135,80.0,-135,0,48931601.897,537820206.485,500229843.66
44.721,0,25.0,135,25.0,135,80.0,-45,0,48931601.897,537820206.485,596249.324
44.721,0,25.0,135,25.0,135,80.0,45,0,48931601.897,537820206.485,19074983.275
44.721,0,25.0,135,25.0,135,80.0,135,0,48931601.897,537820206.485,823811018.291
44.721,0,25.0,135,44.721,135,25.0,-135,0,48931601.897,785916814.773,117952869.471
44.721,0,25.0,135,44.721,135,25.0,-45,0,48931601.897,785916814.773,31626052.374
44.721,0,25.0,135,44.721,135,25.0,45,0,48931601.897,785916814.773,117683157.334
44.721,0,25.0,135,44.721,135,25.0,135,0,48931601.897,785916814.773,1324505385.177
44.721,0,25.0,135,44.721,135,44.721,-135,0,48931601.897,785916814.773,152850260.432
44.721,0,25.0,135,44.721,135,44.721,-45,0,48931601.897,785916814.773,39388521.275
44.721,0,25.0,135,44.721,135,44.721,45,0,48931601.897,785916814.773,175578912.743
44.721,0,25.0,135,44.721,135,44.721,135,0,48931601.897,785916814.773,1780311766.036
44.721,0,25.0,135,44.721,135,80.0,-135,0,48931601.897,785916814.773,226543566.574
44.721,0,25.0,135,44.721,135,80.0,-45,0,48931601.897,785916814.773,55397835.313
44.721,0,25.0,135,44.721,135,80.0,45,0,48931601.897,785916814.773,307944368.227
44.721,0,25.0,135,44.721,135,80.0,135,0,48931601.897,785916814.773,2763538283.671
44.721,0,25.0,135,80.0,135,25.0,-135,0,48931601.897,1346767854.264,169685.377
44.721,0,25.0,135,80.0,135,25.0,-45,0,48931601.897,1346767854.264,2087348896.454
44.721,0,25.0,135,80.0,135,25.0,45,0,48931601.897,1346767854.264,2652960506.831
44.721,0,25.0,135,80.0,135,25.0,135,0,48931601.897,1346767854.264,8551322835.545
44.721,0,25.0,135,80.0,135,44.721,-135,0,48931601.897,1346767854.264,198503.951
44.721,0,25.0,135,80.0,135,44.721,-45,0,48931601.897,1346767854.264,2439350290.913
44.721,0,25.0,135,80.0,135,44.721,45,0,48931601.897,1346767854.264,3349779928.783
44.721,0,25.0,135,80.0,135,44.721,135,0,48931601.897,1346767854.264,10377180450.488
44.721,0,25.0,135,80.0,135,80.0,-135,0,48931601.897,1346767854.264,255694.058
44.721,0,25.0,135,80.0,135,80.0,-45,0,48931601.897,1346767854.264,3137431703.976
44.721,0,25.0,135,80.0,135,80.0,45,0,48931601.897,1346767854.264,4798790049.077
44.721,0,25.0,135,80.0,135,80.0,135,0,48931601.897,1346767854.264,14083841452.546
44.721,0,44.721,135,25.0,-135,25.0,-135,0,80578042.046,1949742229.923,52910891.888
44.721,0,44.721,135,25.0,-135,25.0,-45,0,80578042.046,1949742229.923,3984465.249
44.721,0,44.721,135,25.0,-135,25.0,45,0,80578042.046,1949742229.923,1161025413.723
44.721,0,44.721,135,25.0,-135,25.0,135,0,80578042.046,1949742229.923,2309046308.109
44.721,0,44.721,135,25.0,-135,44.721,-135,0,80578042.046,1949742229.923,77029391.42
44.721,0,44.721,135,25.0,-135,44.721,-45,0,80578042.046,1949742229.923,10718164.347
44.721,0,44.721,135,25.0,-135,44.721,45,0,80578042.046,1949742229.923,1427656327.877
44.721,0,44.721,135,25.0,-135,44.721,135,0,80578042.046,1949742229.923,3140343253.628
44.721,0,44.721,135,25.0,-135,80.0,-135,0,80578042.046,1949742229.923,131440282.33
44.721,0,44.721,135,25.0,-135,80.0,-45,0,80578042.046,1949742229.923,30909549.463
44.721,0,44.721,135,25.0,-135,80.0,45,0,80578042.046,1949742229.923,1973323194.698
44.721,0,44.721,135,25.0,-135,80.0,135,0,80578042.046,1949742229.923,4945657945.233
44.721,0,44.721,135,44.721,-135,25.0,-135,0,80578042.046,2468874250.812,12368751.086
44.721,0,44.721,135,44.721,-135,25.0,-45,0,80578042.046,2468874250.812,114909161.14
44.721,0,44.721,135,44.721,-135,25.0,45,0,80578042.046,2468874250.812,4569249016.368
44.721,0,44.721,135,44.721,-135,25.0,135,0,80578042.046,2468874250.812,6578932957.803
44.721,0,44.721,135,44.721,-135,44.721,-135,0,80578042.046,2468874250.812,16141770.336
44.721,0,44.721,135,44.721,-135,44.721,-45,0,80578042.046,2468874250.812,189128886.856
44.721,0,44.721,135,44.721,-135,44.721,45,0,80578042.046,2468874250.812,5421689995.571
44.721,0,44.721,135,44.721,-135,44.721,135,0,80578042.046,2468874250.812,8323763786.984
44.721,0,44.721,135,44.721,-135,80.0,-135,0,80578042.046,2468874250.812,24142416.391
44.721,0,44.721,135,44.721,-135,80.0,-45,0,80578042.046,2468874250.812,367791321.754
44.721,0,44.721,135,44.721,-135,80.0,45,0,80578042.046,2468874250.812,7128389333.059
44.721,0,44.721,135,44.721,-135,80.0,135,0,80578042.046,2468874250.812,11956463354.114
44.721,0,44.721,135,80.0,-135,25.0,-135,0,80578042.046,3550226896.86,22639010.574
44.721,0,44.721,135,80.0,-135,25.0,-45,0,80578042.046,3550226896.86,2630499838.384
44.721,0,44.721,135,80.0,-135,25.0,45,0,80578042.046,3550226896.86,26664524148.705
44.721,0,44.721,135,80.0,-135,25.0,135,0,80578042.046,3550226896.86,27619434832.307
44.721,0,44.721,135,80.0,-135,44.721,-135,0,80578042.046,3550226896.86,27496739.726
44.721,0,44.721,135,80.0,-135,44.721,-45,0,80578042.046,3550226896.86,3424069645.612
44.721,0,44.721,135,80.0,-135,44.721,45,0,80578042.046,3550226896.86,30391985201.753
44.721,0,44.721,135,80.0,-135,44.721,135,0,80578042.046,3550226896.86,32594149520.112
44.721,0,44.721,135,80.0,-135,80.0,-135,0,80578042.046,3550226896.86,37363880.048
44.721,0,44.721,135,80.0,-135,80.0,-45,0,80578042.046,3550226896.86,5104279450.015
44.721,0,44.721,135,80.0,-135,80.0,45,0,80578042.046,3550226896.86,37668161516.952
44.721,0,44.721,135,80.0,-135,80.0,135,0,80578042.046,3550226896.86,42520455698.712
44.721,0,44.721,135,25.0,-45,25.0,-135,0,80578042.046,229612782.975,71010939.806
44.721,0,44.721,135,25.0,-45,25.0,-45,0,80578042.046,229612782.975,64398853.887
44.721,0,44.721,135,25.0,-45,25.0,45,0,80578042.046,229612782.975,499106271.76
44.721,0,44.721,135,25.0,-45,25.0,135,0,80578042.046,229612782.975,5803413.879
44.721,0,44.721,135,25.0,-45,44.721,-135,0,80578042.046,229612782.975,191791371.051
44.721,0,44.721,135,25.0,-45,44.721,-45,0,80578042.046,229612782.975,9493749.6
44.721,0,44.721,135,25.0,-45,44.721,45,0,80578042.046,229612782.975,678665181.975
44.721,0,44.721,135,25.0,-45,44.721,135,0,80578042.046,229612782.975,10622556.011
44.721,0,44.721,135,25.0,-45,80.0,-135,0,80578042.046,229612782.975,554529975.705
44.721,0,44.721,135,25.0,-45,80.0,-45,0,80578042.046,229612782.975,33208208.36
44.721,0,44.721,135,25.0,-45,80.0,45,0,80578042.046,229612782.975,1068568485.743
44.721,0,44.721,135,25.0,-45,80.0,135,0,80578042.046,229612782.975,22849862.819
44.721,0,44.721,135,44.721,-45,25.0,-135,0,80578042.046,272989461.82,669739357.07
44.721,0,44.721,135,44.721,-45,25.0,-45,0,80578042.046,272989461.82,7078539.657
44.721,0,44.721,135,44.721,-45,25.0,45,0,80578042.046,272989461.82,2345953082.514
44.721,0,44.721,135,44.721,-45,25.0,135,0,80578042.046,272989461.82,90765362.208
44.721,0,44.721,135,44.721,-45,44.721,-135,0,80578042.046,272989461.82,1102323619.624
44.721,0,44.721,135,44.721,-45,44.721,-45,0,80578042.046,272989461.82,102575156.923
44.721,0,44.721,135,44.721,-45,44.721,45,0,80578042.046,272989461.82,2967083898.988
44.721,0,44.721,135,44.721,-45,44.721,135,0,80578042.046,272989461.82,132445572.82
44.721,0,44.721,135,44.721,-45,80.0,-135,0,80578042.046,272989461.82,2143644601.357
44.721,0,44.721,135,44.721,-45,80.0,-45,0,80578042.046,272989461.82,551611632.072
44.721,0,44.721,135,44.721,-45,80.0,45,0,80578042.046,272989461.82,4259991277.098
44.721,0,44.721,135,44.721,-45,80.0,135,0,80578042.046,272989461.82,226594703.59
44.721,0,44.721,135,80.0,-45,25.0,-135,0,80578042.046,359942236.569,6266396151.442
44.721,0,44.721,135,80.0,-45,25.0,-45,0,80578042.046,359942236.569,2499258698.089
44.721,0,44.721,135,80.0,-45,25.0,45,0,80578042.046,359942236.569,16416433181.158
44.721,0,44.721,135,80.0,-45,25.0,135,0,80578042.046,359942236.569,1538997369.355
44.721,0,44.721,135,80.0,-45,44.721,-135,0,80578042.046,359942236.569,8158536847.043
44.721,0,44.721,135,80.0,-45,44.721,-45,0,80578042.046,359942236.569,3939212991.484
44.721,0,44.721,135,80.0,-45,44.721,45,0,80578042.046,359942236.569,19367410947.459
44.721,0,44.721,135,80.0,-45,44.721,135,0,80578042.046,359942236.569,1928625186.541
44.721,0,44.721,135,80.0,-45,80.0,-135,0,80578042.046,359942236.569,12165216867.349
44.721,0,44.721,135,80.0,-45,80.0,-45,0,80578042.046,359942236.569,7328811512.339
44.721,0,44.721,135,80.0,-45,80.0,45,0,80578042.046,359942236.569,25254532251.597
44.721,0,44.721,135,80.0,-45,80.0,135,0,80578042.046,359942236.569,2735188514.452
44.721,0,44.721,135,25.0,45,25.0,-135,0,80578042.046,0.0,239900681.074
44.721,0,44.721,135,25.0,45,25.0,-45,0,80578042.046,0.0,58166594.037
44.721,0,44.721,135,25.0,45,25.0,45,0,80578042.046,0.0,4579.695
44.721,0,44.721,135,25.0,45,25.0,135,0,80578042.046,0.0,24833107.07
44.721,0,44.721,135,25.0,45,44.721,-135,0,80578042.046,0.0,437261797.868
44.721,0,44.721,135,25.0,45,44.721,-45,0,80578042.046,0.0,79289304.061
44.721,0,44.721,135,25.0,45,44.721,45,0,80578042.046,0.0,3010.375
44.721,0,44.721,135,25.0,45,44.721,135,0,80578042.046,0.0,68738916.414
44.721,0,44.721,135,25.0,45,80.0,-135,0,80578042.046,0.0,936995991.271
44.721,0,44.721,135,25.0,45,80.0,-45,0,80578042.046,0.0,125221266.066
44.721,0,44.721,135,25.0,45,80.0,45,0,80578042.046,0.0,1331.418
44.721,0,44.721,135,25.0,45,80.0,135,0,80578042.046,0.0,201864363.578
44.721,0,44.721,135,44.721,45,25.0,-135,0,80578042.046,0.0,1256706626.36
44.721,0,44.721,135,44.721,45,25.0,-45,0,80578042.046,0.0,588287157.67
44.721,0,44.721,135,44.721,45,25.0,45,0,80578042.046,0.0,133647.516
44.721,0,44.721,135,44.721,45,25.0,135,0,80578042.046,0.0,45180967.98
44.721,0,44.721,135,44.721,45,44.721,-135,0,80578042.046,0.0,1829443524.603
44.721,0,44.721,135,44.721,45,44.721,-45,0,80578042.046,0.0,744606396.568
44.721,0,44.721,135,44.721,45,44.721,45,0,80578042.046,0.0,1407195.236
44.721,0,44.721,135,44.721,45,44.721,135,0,80578042.046,0.0,74403707.121
44.721,0,44.721,135,44.721,45,80.0,-135,0,80578042.046,0.0,3121484289.029
44.721,0,44.721,135,44.721,45,80.0,-45,0,80578042.046,0.0,1070137079.81
44.721,0,44.721,135,44.721,45,80.0,45,0,80578042.046,0.0,7046079.665
44.721,0,44.721,135,44.721,45,80.0,135,0,80578042.046,0.0,144768452.298
44.721,0,44.721,135,80.0,45,25.0,-135,0,80578042.046,0.0,8800590107.148
44.721,0,44.721,135,80.0,45,25.0,-45,0,80578042.046,0.0,7017736889.356
44.721,0,44.721,135,80.0,45,25.0,45,0,80578042.046,0.0,245851135.37
44.721,0,44.721,135,80.0,45,25.0,135,0,80578042.046,0.0,1722352.485
44.721,0,44.721,135,80.0,45,44.721,-135,0,80578042.046,0.0,11019857227.863
44.721,0,44.721,135,80.0,45,44.721,-45,0,80578042.046,0.0,8280833587.629
44.721,0,44.721,135,80.0,45,44.721,45,0,80578042.046,0.0,387124703.357
44.721,0,44.721,135,80.0,45,44.721,135,0,80578042.046,0.0,2229950.332
44.721,0,44.721,135,80.0,45,80.0,-135,0,80578042.046,0.0,15611735420.251
44.721,0,44.721,135,80.0,45,80.0,-45,0,80578042.046,0.0,10800982502.075
44.721,0,44.721,135,80.0,45,80.0,45,0,80578042.046,0.0,719509353.004
44.721,0,44.721,135,80.0,45,80.0,135,0,80578042.046,0.0,3301293.694
44.721,0,44.721,135,25.0,135,25.0,-135,0,80578042.046,482134920.833,87660090.838
44.721,0,44.721,135,25.0,135,25.0,-45,0,80578042.046,482134920.833,15851179.516
44.721,0,44.721,135,25.0,135,25.0,45,0,80578042.046,482134920.833,31.667
44.721,0,44.721,135,25.0,135,25.0,135,0,80578042.046,482134920.833,15214628.281
44.721,0,44.721,135,25.0,135,44.721,-135,0,80578042.046,482134920.833,118055788.107
44.721,0,44.721,135,25.0,135,44.721,-45,0,80578042.046,482134920.833,19293882.855
44.721,0,44.721,135,25.0,135,44.721,45,0,80578042.046,482134920.833,341.329
44.721,0,44.721,135,25.0,135,44.721,135,0,80578042.046,482134920.833,22569970.853
44.721,0,44.721,135,25.0,135,80.0,-135,0,80578042.046,482134920.833,183695990.878
44.721,0,44.721,135,25.0,135,80.0,-45,0,80578042.046,482134920.833,26295838.33
44.721,0,44.721,135,25.0,135,80.0,45,0,80578042.046,482134920.833,1784.634
44.721,0,44.721,135,25.0,135,80.0,135,0,80578042.046,482134920.833,39334300.151
44.721,0,44.721,135,44.721,135,25.0,-135,0,80578042.046,633671688.617,18034338.435
44.721,0,44.721,135,44.721,135,25.0,-45,0,80578042.046,633671688.617,5966893.652
44.721,0,44.721,135,44.721,135,25.0,45,0,80578042.046,633671688.617,8395359.779
44.721,0,44.721,135,44.721,135,25.0,135,0,80578042.046,633671688.617,171815458.986
44.721,0,44.721,135,44.721,135,44.721,-135,0,80578042.046,633671688.617,22538214.376
44.721,0,44.721,135,44.721,135,44.721,-45,0,80578042.046,633671688.617,7147745.863
44.721,0,44.721,135,44.721,135,44.721,45,0,80578042.046,633671688.617,13825030.506
44.721,0,44.721,135,44.721,135,44.721,135,0,80578042.046,633671688.617,227685563.839
44.721,0,44.721,135,44.721,135,80.0,-135,0,80578042.046,633671688.617,31846293.83
44.721,0,44.721,135,44.721,135,80.0,-45,0,80578042.046,633671688.617,9525999.599
44.721,0,44.721,135,44.721,135,80.0,45,0,80578042.046,633671688.617,26898826.349
44.721,0,44.721,135,44.721,135,80.0,135,0,80578042.046,633671688.617,347219070.624
44.721,0,44.721,135,80.0,135,25.0,-135,0,80578042.046,956333456.652,28544392.303
44.721,0,44.721,135,80.0,135,25.0,-45,0,80578042.046,956333456.652,1761175284.625
44.721,0,44.721,135,80.0,135,25.0,45,0,80578042.046,956333456.652,802228306.609
44.721,0,44.721,135,80.0,135,25.0,135,0,80578042.046,956333456.652,2289044739.295
44.721,0,44.721,135,80.0,135,44.721,-135,0,80578042.046,956333456.652,33969935.521
44.721,0,44.721,135,80.0,135,44.721,-45,0,80578042.046,956333456.652,2009025233.63
44.721,0,44.721,135,80.0,135,44.721,45,0,80578042.046,956333456.652,1044548755.037
44.721,0,44.721,135,80.0,135,44.721,135,0,80578042.046,956333456.652,2759403075.72
44.721,0,44.721,135,80.0,135,80.0,-135,0,80578042.046,956333456.652,44852842.639
44.721,0,44.721,135,80.0,135,80.0,-45,0,80578042.046,956333456.652,2493094051.75
44.721,0,44.721,135,80.0,135,80.0,45,0,80578042.046,956333456.652,1557696697.371
44.721,0,44.721,135,80.0,135,80.0,135,0,80578042.046,956333456.652,3710385651.557
44.721,0,80.0,135,25.0,-135,25.0,-135,0,156777708.368,11015619783.879,2370458592.101
44.721,0,80.0,135,25.0,-135,25.0,-45,0,156777708.368,11015619783.879,22513.247
44.721,0,80.0,135,25.0,-135,25.0,45,0,156777708.368,11015619783.879,905335620.387
44.721,0,80.0,135,25.0,-135,25.0,135,0,156777708.368,11015619783.879,8648517217.387
44.721,0,80.0,135,25.0,-135,44.721,-135,0,156777708.368,11015619783.879,3306224759.595
44.721,0,80.0,135,25.0,-135,44.721,-45,0,156777708.368,11015619783.879,30050.037
44.721,0,80.0,135,25.0,-135,44.721,45,0,156777708.368,11015619783.879,1045719434.766
44.721,0,80.0,135,25.0,-135,44.721,135,0,156777708.368,11015619783.879,11008937979.813
44.721,0,80.0,135,25.0,-135,80.0,-135,0,156777708.368,11015619783.879,5367668451.425
44.721,0,80.0,135,25.0,-135,80.0,-45,0,156777708.368,11015619783.879,564558.69
44.721,0,80.0,135,25.0,-135,80.0,45,0,156777708.368,11015619783.879,1322082873.253
44.721,0,80.0,135,25.0,-135,80.0,135,0,156777708.368,11015619783.879,15941112040.794
44.721,0,80.0,135,44.721,-135,25.0,-135,0,156777708.368,13003922710.754,2619132757.48
44.721,0,80.0,135,44.721,-135,25.0,-45,0,156777708.368,13003922710.754,328782.148
44.721,0,80.0,135,44.721,-135,25.0,45,0,156777708.368,13003922710.754,4360871281.685
44.721,0,80.0,135,44.721,-135,25.0,135,0,156777708.368,13003922710.754,19748291951.273
44.721,0,80.0,135,44.721,-135,44.721,-135,0,156777708.368,13003922710.754,3358971375.379
44.721,0,80.0,135,44.721,-135,44.721,-45,0,156777708.368,13003922710.754,778141.765
44.721,0,80.0,135,44.721,-135,44.721,45,0,156777708.368,13003922710.754,4943948212.495
44.721,0,80.0,135,44.721,-135,44.721,135,0,156777708.368,13003922710.754,23986623662.969
44.721,0,80.0,135,44.721,-135,80.0,-135,0,156777708.368,13003922710.754,4911756776.639
44.721,0,80.0,135,44.721,-135,80.0,-45,0,156777708.368,13003922710.754,2057558.954
44.721,0,80.0,135,44.721,-135,80.0,45,0,156777708.368,13003922710.754,6078252661.409
44.721,0,80.0,135,44.721,-135,80.0,135,0,156777708.368,13003922710.754,32595610485.853
44.721,0,80.0,135,80.0,-135,25.0,-135,0,156777708.368,16972088007.008,1645640661.242
44.721,0,80.0,135,80.0,-135,25.0,-45,0,156777708.368,16972088007.008,260594602.985
44.721,0,80.0,135,80.0,-135,25.0,45,0,156777708.368,16972088007.008,28449166045.726
44.721,0,80.0,135,80.0,-135,25.0,135,0,156777708.368,16972088007.008,64756767264.091
44.721,0,80.0,135,80.0,-135,44.721,-135,0,156777708.368,16972088007.008,1952483715.751
44.721,0,80.0,135,80.0,-135,44.721,-45,0,156777708.368,16972088007.008,367710843.7
44.721,0,80.0,135,80.0,-135,44.721,45,0,156777708.368,16972088007.008,31511828932.208
